scale,seed,reference_rho,policy,utility_ratio,mean_wait,backpressure,packets,backpressure_per_1k,final_regret
1.0,0,0.258575,ucp_gg1,0.9399143947189522,4.9403924974573625,27,6850,3.9416058394160585,13.404943238905048
1.0,0,0.258575,ucp_gg1_feedback,0.958565591232439,5.030821950501056,8,5808,1.3774104683195592,9.243909503262302
1.0,1,0.261075,ucp,0.8913389355989492,6.455856141917503,155,8150,19.01840490797546,24.497292696762514
1.0,1,0.261075,ucp_gg1,0.8952065671867607,6.373054077523183,153,7184,21.297327394209354,23.625347409164647
1.0,1,0.261075,ucp_gg1_feedback,0.9292617353557245,5.577411798355074,55,6122,8.983992159425025,15.947717642963795
1.0,2,0.26185,ucp,0.9101175650511778,5.157127440245942,71,7836,9.060745278203164,21.267417828086252
1.0,2,0.26185,ucp_gg1,0.9238404898170569,5.00593625239093,68,6678,10.182689427972447,18.020385468699033
1.0,2,0.26185,ucp_gg1_feedback,0.9393788228586794,4.89060948269687,41,6140,6.677524429967427,14.343802593120472
1.0,3,0.2634875,ucp,0.8835633988495616,5.011679630446768,59,7802,7.562163547808255,26.635278454914527
1.0,3,0.2634875,ucp_gg1,0.897107250520831,4.801912289015981,38,6644,5.71944611679711,23.53707516615458
1.0,3,0.2634875,ucp_gg1_feedback,0.9063705845858376,4.62232741492061,11,6106,1.8015067147068458,21.418055203320336
1.0,4,0.25972500000000004,ucp,0.8971082931618541,5.618368559786427,41,8000,5.125,23.767172302784587
1.0,4,0.25972500000000004,ucp_gg1,0.9134320510071933,5.542882545884237,25,6630,3.770739064856712,19.996513060544544
1.0,4,0.25972500000000004,ucp_gg1_feedback,0.921700683248687,5.230087155762381,21,5946,3.5317860746720484,18.086524265227155
1.0,5,0.26013749999999997,ucp,0.9137600669763037,5.208334700074553,58,8030,7.22291407222914,19.84014156683085
1.0,5,0.26013749999999997,ucp_gg1,0.9426632429305093,4.749234108295279,11,6712,1.6388557806912991,13.190749776314334
1.0,5,0.26013749999999997,ucp_gg1_feedback,0.9489150368649849,4.8431358512044245,6,6124,0.9797517962116263,11.752477825516678
1.0,6,0.2609625,ucp,0.9111668079217204,5.467669607122331,45,8008,5.619380619380619,20.078546998526548
1.0,6,0.2609625,ucp_gg1,0.9395234782458177,5.206800723224131,4,6354,0.6295247088448221,13.669222685128119
1.0,6,0.2609625,ucp_gg1_feedback,0.9430522046097733,5.212450349114157,4,6094,0.6563833278634723,12.871641325210447
1.0,7,0.26520000000000005,ucp,0.8939600326795689,5.759589902818993,90,8262,10.893246187363834,24.667769772276074
1.0,7,0.26520000000000005,ucp_gg1,0.9325210684882611,5.104378667728571,58,6068,9.558338826631509,15.697427951678037
1.0,7,0.26520000000000005,ucp_gg1_feedback,0.9316215165238151,5.11474988017901,58,5888,9.85054347826087,15.90668811384029
1.0,8,0.26411250000000003,ucp,0.8890426815780879,6.908767652685798,201,8372,24.008600095556616,25.475248666598276
1.0,8,0.26411250000000003,ucp_gg1,0.9253163555833003,6.2727340072457,92,6880,13.372093023255815,17.146993455706138
1.0,8,0.26411250000000003,ucp_gg1_feedback,0.9306976462411087,6.055955061844588,81,6556,12.35509456985967,15.911475874669861
1.0,9,0.2680625,ucp,0.8979744777222868,6.320457998514486,123,8326,14.773000240211386,24.061617085518066
1.0,9,0.2680625,ucp_gg1,0.9418638864718742,5.776026572897273,10,6554,1.5257857796765335,13.710774238884113
1.0,9,0.2680625,ucp_gg1_feedback,0.9520957699964253,5.742562735226661,10,5896,1.6960651289009498,11.297695060899372
1.0,10,0.2660625,ucp,0.9033617972968466,5.644756077327294,47,8148,5.768286696121748,22.42752619007757
1.0,10,0.2660625,ucp_gg1,0.9325402498136957,5.0747126484442315,2,6582,0.3038590094196293,15.655871816312896
1.0,10,0.2660625,ucp_gg1_feedback,0.9322636676159988,4.987152170531467,2,6374,0.3137747097583935,15.720060246033682
1.0,11,0.2618625,ucp,0.89372269588475,5.9513155698520555,114,7866,14.492753623188406,25.090513919050238
1.0,11,0.2618625,ucp_gg1,0.9361782137452503,5.564066655202309,51,6350,8.031496062992126,15.067388373221519
1.0,11,0.2618625,ucp_gg1_feedback,0.9506457301612817,5.376381300138092,26,6032,4.310344827586207,11.651819780920022
1.3,0,0.3415125,ucp,0.8199216004487017,12.520097536475093,812,10758,75.47871351552332,51.41419937455339
1.3,0,0.3415125,ucp_gg1,0.8905137993478479,10.86660617952054,462,8354,55.302848934642086,31.259414583416202
1.3,0,0.3415125,ucp_gg1_feedback,0.924723766924848,9.706394239273713,308,7554,40.77310034418851,21.49212379238577
1.3,1,0.340275,ucp,0.8371395552621174,11.378068752807858,576,10532,54.69046714774022,45.53127862755716
1.3,1,0.340275,ucp_gg1,0.883867154870773,10.063403168717686,373,8640,43.1712962962963,32.46753340198771
1.3,1,0.340275,ucp_gg1_feedback,0.9202032412013396,8.364634212799348,166,7306,22.72105119080208,22.308968051053455
1.3,2,0.3434,ucp,0.8351934037880987,11.104308393618187,501,10552,47.47915087187263,47.059308308041324
1.3,2,0.3434,ucp_gg1,0.9060327755077241,9.454560088777022,244,8108,30.093734583127777,26.831648064300055
1.3,2,0.3434,ucp_gg1_feedback,0.9515114422790814,8.213971479671628,44,6964,6.318207926479035,13.845550115403626
1.3,3,0.338975,ucp,0.8553098465387858,10.25516433202432,443,10532,42.0622863653627,40.887750970472666
1.3,3,0.338975,ucp_gg1,0.9099892471393468,8.823302652075892,230,8272,27.804642166344294,25.43598966198971
