scale,seed,reference_rho,policy,utility_ratio,mean_wait,backpressure,packets,backpressure_per_1k,final_regret
0.7,0,0.20342500000000002,ucp,0.9454206146233078,1.462508670907953,0,6068,0.0,9.694299904331587
0.7,0,0.20342500000000002,ucp_gg1,0.9588094490192207,1.440191127988953,0,5124,0.0,7.316197345872979
0.7,0,0.20342500000000002,ucp_gg1_feedback,0.9588094490192207,1.440191127988953,0,5124,0.0,7.316197345872979
0.7,1,0.205675,ucp,0.9370602451850918,1.669844088291892,39,6124,6.368386675375572,11.226205154794144
0.7,1,0.205675,ucp_gg1,0.9549460025357009,1.5902727179704184,7,5198,1.3466717968449404,8.036024609012202
0.7,1,0.205675,ucp_gg1_feedback,0.9549460025357009,1.5902727179704184,7,5198,1.3466717968449404,8.036024609012202
0.7,2,0.20286249999999997,ucp,0.9269047647744216,1.412318344761611,0,5854,0.0,12.742586699514675
0.7,2,0.20286249999999997,ucp_gg1,0.9313398795006865,1.362641117146444,0,4818,0.0,11.9694195601339
0.7,2,0.20286249999999997,ucp_gg1_feedback,0.9291185459312427,1.3305773848486944,0,4722,0.0,12.356661430412146
0.7,3,0.20536249999999998,ucp,0.93405665549042,1.459905157375814,4,5996,0.66711140760507,11.661767883579444
0.7,3,0.20536249999999998,ucp_gg1,0.9341096204912304,1.3768789994444945,0,5142,0.0,11.6524012742575
0.7,3,0.20536249999999998,ucp_gg1_feedback,0.9341096204912304,1.3768789994444945,0,5142,0.0,11.6524012742575
0.7,4,0.2032375,ucp,0.9538757550278658,1.4486515265386892,0,6020,0.0,8.154162990858111
0.7,4,0.2032375,ucp_gg1,0.9622042133596392,1.4311465019391298,0,5070,0.0,6.681800532873609
0.7,4,0.2032375,ucp_gg1_feedback,0.9622042133596392,1.4311465019391298,0,5070,0.0,6.681800532873609
0.7,5,0.20511250000000003,ucp,0.9299469806275085,1.52031872407303,16,5894,2.7146250424160163,12.47252182407476
0.7,5,0.20511250000000003,ucp_gg1,0.9324021498150161,1.5027569596682544,16,5256,3.0441400304414,12.035393609655358
0.7,5,0.20511250000000003,ucp_gg1_feedback,0.9324021498150161,1.5027569596682544,16,5256,3.0441400304414,12.035393609655358
0.7,6,0.20310000000000003,ucp,0.9411154563454671,1.4925729993614278,6,5962,1.0063737001006374,10.384237676993763
0.7,6,0.20310000000000003,ucp_gg1,0.9430898705750569,1.4157739955198343,5,5196,0.962278675904542,10.03605145764925
0.7,6,0.20310000000000003,ucp_gg1_feedback,0.9430898705750569,1.4157739955198343,5,5196,0.962278675904542,10.03605145764925
0.7,7,0.2083875,ucp,0.9498371167387627,1.5321324534833978,7,6340,1.1041009463722398,9.09532880996457
0.7,7,0.2083875,ucp_gg1,0.9441651157941837,1.4629648561629136,7,5354,1.307433694434068,10.123752820855515
0.7,7,0.2083875,ucp_gg1_feedback,0.9441651157941837,1.4629648561629136,7,5354,1.307433694434068,10.123752820855515
0.7,8,0.20472500000000002,ucp,0.9522799023053564,1.517139292470978,2,6100,0.32786885245901637,8.459886098883828
0.7,8,0.20472500000000002,ucp_gg1,0.9597947985173384,1.4704695832662924,2,5278,0.378931413414172,7.12763471907499
0.7,8,0.20472500000000002,ucp_gg1_feedback,0.9599766736008793,1.4706883045727062,2,5252,0.38080731150038083,7.09539164822408
0.7,9,0.20829999999999996,ucp,0.9353138887781001,1.53502296816009,20,6178,3.237293622531564,11.836889301582602
0.7,9,0.20829999999999996,ucp_gg1,0.9526255236605936,1.4575398874790806,8,5142,1.5558148580318942,8.669039173283096
0.7,9,0.20829999999999996,ucp_gg1_feedback,0.9515780257886216,1.4537985307930779,8,5100,1.5686274509803921,8.860720449525559
0.7,10,0.205725,ucp,0.929810757589505,1.4321914665181001,1,5922,0.16886187098953057,12.394988196009336
0.7,10,0.205725,ucp_gg1,0.927978843057479,1.3977888169756887,0,5280,0.0,12.718493026959976
0.7,10,0.205725,ucp_gg1_feedback,0.927978843057479,1.3977888169756887,0,5280,0.0,12.718493026959976
0.7,11,0.205325,ucp,0.9418532481261906,1.5414852383698703,5,6270,0.7974481658692185,10.549010481908851
0.7,11,0.205325,ucp_gg1,0.9476134005389375,1.497305749530298,5,5236,0.9549274255156608,9.504000980581424
0.7,11,0.205325,ucp_gg1_feedback,0.9476134005389375,1.497305749530298,5,5236,0.9549274255156608,9.504000980581424
1.0,0,0.2630125,ucp,0.9435725621411855,2.588834362981517,230,7914,29.06242102602982,12.632953417900183
1.0,0,0.2630125,ucp_gg1,0.9531308039416223,2.1904789805587828,70,6518,10.739490641301012,10.493057863470312
1.0,0,0.2630125,ucp_gg1_feedback,0.9531308039416223,2.1904789805587828,70,6518,10.739490641301012,10.493057863470312
1.0,1,0.265175,ucp,0.91609905306997,2.7097631768481447,235,7916,29.686710459828195,19.05409718264744
1.0,1,0.265175,ucp_gg1,0.9327754470125889,2.3076664554247115,65,6448,10.080645161290322,15.266849929004792
1.0,1,0.265175,ucp_gg1_feedback,0.9327754470125889,2.3076664554247115,65,6448,10.080645161290322,15.266849929004792
1.0,2,0.26691249999999994,ucp,0.9226611479555918,2.5138955991313727,201,7884,25.494672754946727,17.889454280119452
1.0,2,0.26691249999999994,ucp_gg1,0.9355046598163382,2.056892261845971,69,6088,11.33377135348226,14.918587605022395
1.0,2,0.26691249999999994,ucp_gg1_feedback,0.9355046598163382,2.056892261845971,69,6088,11.33377135348226,14.918587605022395
1.0,3,0.2644625,ucp,0.9334982828663522,2.456658860243084,131,7828,16.734798160449667,14.819393695588332
1.0,3,0.2644625,ucp_gg1,0.9527645353812416,2.088704473817225,23,6462,3.559269575982668,10.526058224521165
1.0,3,0.2644625,ucp_gg1_feedback,0.9527645353812416,2.088704473817225,23,6462,3.559269575982668,10.526058224521165
1.0,4,0.267225,ucp,0.9279969993075051,2.74469160003124,220,8060,27.29528535980149,16.564591320861297
1.0,4,0.267225,ucp_gg1,0.9463029506405144,2.4522472942480014,122,6356,19.194461925739457,12.353230687908109
1.0,4,0.267225,ucp_gg1_feedback,0.9463029506405144,2.4522472942480014,122,6356,19.194461925739457,12.353230687908109
1.0,5,0.2644625,ucp,0.936993082863701,2.369580194647525,103,7876,13.077704418486542,14.459450722883787
1.0,5,0.2644625,ucp_gg1,0.9422483535033908,2.2272911097440167,53,6172,8.587167854828257,13.253419221840318
1.0,5,0.2644625,ucp_gg1_feedback,0.9422483535033908,2.2272911097440167,53,6172,8.587167854828257,13.253419221840318
1.0,6,0.26689999999999997,ucp,0.9376253661291548,2.361911795081876,69,7898,8.736388959230185,14.354911108305998
1.0,6,0.26689999999999997,ucp_gg1,0.9586057255681737,2.104047109949227,4,6102,0.6555227794165848,9.526486858296948
1.0,6,0.26689999999999997,ucp_gg1_feedback,0.9586057255681737,2.104047109949227,4,6102,0.6555227794165848,9.526486858296948
1.0,7,0.2667625,ucp,0.9359833899507183,2.2809361611884853,88,7770,11.325611325611325,14.629215180169268
1.0,7,0.2667625,ucp_gg1,0.952160549067744,2.1577568826356854,44,6004,7.328447701532312,10.932375538947696
1.0,7,0.2667625,ucp_gg1_feedback,0.952160549067744,2.1577568826356854,44,6004,7.328447701532312,10.932375538947696
1.0,8,0.267575,ucp,0.9287151530157333,2.563549861865805,224,8098,27.661150901457148,16.555150805492104
1.0,8,0.267575,ucp_gg1,0.9442622523380201,2.114898707418494,49,6262,7.824976045991696,12.944501631689008
1.0,8,0.267575,ucp_gg1_feedback,0.9442622523380201,2.114898707418494,49,6262,7.824976045991696,12.944501631689008
1.0,9,0.2679375,ucp,0.9311854656127619,2.521772319601385,151,7970,18.946047678795484,15.655740018119133
1.0,9,0.2679375,ucp_gg1,0.945936394557954,2.310075006274989,32,6238,5.129849310676499,12.29981077078699
1.0,9,0.2679375,ucp_gg1_feedback,0.945936394557954,2.310075006274989,32,6238,5.129849310676499,12.29981077078699
1.0,10,0.267125,ucp,0.9382397468496517,2.4972160280033244,146,8052,18.132141082960754,13.98569485804262
1.0,10,0.267125,ucp_gg1,0.941397874365396,2.1302560689286576,51,6278,8.12360624402676,13.270532508392535
1.0,10,0.267125,ucp_gg1_feedback,0.941397874365396,2.1302560689286576,51,6278,8.12360624402676,13.270532508392535
1.0,11,0.2663875,ucp,0.9264123110229315,2.278511526074787,124,7852,15.792154865002548,16.77745178512444
1.0,11,0.2663875,ucp_gg1,0.9384424448745914,1.9899040594204063,1,6192,0.16149870801033592,14.03466975907503
1.0,11,0.2663875,ucp_gg1_feedback,0.9384424448745914,1.9899040594204063,1,6192,0.16149870801033592,14.03466975907503
1.4,0,0.363975,ucp,0.8992078178226266,5.34950611644149,1186,11134,106.5205676306808,30.59630785627786
1.4,0,0.363975,ucp_gg1,0.9481700707108609,4.094255620344564,294,8632,34.05931417979611,15.73340747706925
1.4,0,0.363975,ucp_gg1_feedback,0.9481700707108609,4.094255620344564,294,8632,34.05931417979611,15.73340747706925
1.4,1,0.36200000000000004,ucp,0.9046143839328692,5.494868197039109,1246,11368,109.60591133004927,29.020620378628166
1.4,1,0.36200000000000004,ucp_gg1,0.9716947303673223,4.1034405891606385,185,9060,20.41942604856512,8.611743768017789
1.4,1,0.36200000000000004,ucp_gg1_feedback,0.9716947303673223,4.1034405891606385,185,9060,20.41942604856512,8.611743768017789
1.4,2,0.3631,ucp,0.8950067854674463,5.803434596440684,1598,11360,140.66901408450704,31.853135449134527
1.4,2,0.3631,ucp_gg1,0.9686941566722959,4.432052139478823,410,9268,44.23823910228744,9.497654418015372
1.4,2,0.3631,ucp_gg1_feedback,0.9686941566722959,4.432052139478823,410,9268,44.23823910228744,9.497654418015372
1.4,3,0.3661625,ucp,0.8865107534047328,5.984928539110337,1547,11484,134.70916057122955,35.07588916163604
1.4,3,0.3661625,ucp_gg1,0.9730059138415769,4.427663436106861,252,8962,28.118723499218923,8.34300695896934
1.4,3,0.3661625,ucp_gg1_feedback,0.9730059138415769,4.427663436106861,252,8962,28.118723499218923,8.34300695896934
1.4,4,0.362425,ucp,0.8883281877908706,5.697182105446413,1428,11366,125.6378673235967,34.044412939852066
1.4,4,0.362425,ucp_gg1,0.9513565855425421,4.3100462358159355,331,8694,38.07223372440764,14.829494174347076
1.4,4,0.362425,ucp_gg1_feedback,0.9513565855425421,4.3100462358159355,331,8694,38.07223372440764,14.829494174347076
1.4,5,0.3626875,ucp,0.8980331222581718,5.182793308695635,1124,11090,101.35256988277727,31.497164878614683
1.4,5,0.3626875,ucp_gg1,0.9579012292286775,4.377731099174289,213,8174,26.05823342304869,13.00414363504052
1.4,5,0.3626875,ucp_gg1_feedback,0.9579012292286775,4.377731099174289,213,8174,26.05823342304869,13.00414363504052
1.4,6,0.35946249999999996,ucp,0.9187709585980433,5.201211594709635,1212,11066,109.52467016085306,24.45219967701064
